,x,y,label,state
75272,7.374532855370191,15.281838969951876,2,CA
75273,2.9001809387577024,-4.8228524479689545,4,CA
75278,4.664341507762922,-3.054337929732258,1,CA
75280,-2.5938477691659996,-1.7549657883170857,4,NC
75290,1.6028146020046237,-5.3166808251107485,7,AR
75292,-3.3684859349455922,-1.9189077776878645,4,CA
75295,-3.4290193662173243,2.744447852374917,3,CA
75298,-2.292256171029375,0.26568381959681175,0,CA
75300,-3.917931994484941,3.86933995107523,1,CA
75303,-9.334994057562975,1.2409970705420696,0,NC
75309,2.071581622376691,-2.968441973346338,6,CA
75310,10.318786746667387,8.671121088488993,2,NC
75318,-13.273547637257156,3.5469121956941425,1,CA
75326,2.2162159929659246,14.0769855313725,2,CA
75328,-1.5911649736536146,-0.10037174264096493,1,NV
75338,-4.931045792865935,0.007493191651026362,4,NC
75352,2.08521010667364,-3.94698685426245,4,CA
75358,-0.8172220081964736,1.9371789839142364,6,CA
75361,-4.41407801248401,-1.8240695314817037,4,CA
75365,-0.6578429095553865,-1.097918133118933,4,NV
75378,1.459097586352636,-2.5896995826228593,1,NC
75380,2.1350272413214775,-4.108699997103015,4,NC
75389,-3.622859306521173,-0.5660327944913819,6,CA
75396,-4.566057110392471,-1.3041618003292277,4,CA
75414,2.922152760763294,-3.304217606576833,5,CA
75418,5.809319646591196,-3.755979387555426,4,CA
75419,-1.4744986024018336,-2.7132443584799293,4,CA
75420,-8.129132186412328,-0.12652278710590698,4,CA
75421,-0.9102582753523991,-3.252472635211276,4,CA
75422,-3.2458138850078457,-0.4024358117796952,1,CA
75423,4.077412995985577,1.201439242031845,3,CA
75426,2.553023315183877,7.797391261222131,2,NM
75428,-4.564695872194805,5.63877156041658,7,NM
75429,-3.0023770881362863,-0.77266178608221,1,CA
75435,5.35323966020573,-4.2511990320235045,4,NM
75442,3.190303984290855,-3.4437784512991914,1,NM
75446,-1.5436291201452652,0.5476116841423667,5,CA
75450,-7.9892283574184315,0.2710996935073381,4,CA
75452,0.6723549897346816,-4.00846547028985,7,CA
75456,4.697190840295052,-3.785289967678655,6,CA
75458,-6.541522456936092,-0.09963188977436624,6,CA
75466,4.662843462408525,9.333281416725445,2,NM
75480,-6.777831658240032,-0.24207283909670038,0,NC
75483,3.6882674013965353,-3.37309953856309,0,CA
75485,0.7413605023841638,-3.9445443277018692,4,NV
75492,-8.305624610185179,-1.0754801746306863,7,CA
75499,5.665326247103742,-5.764968403050507,4,CA
75500,-4.221399667995628,-0.8925211184039064,1,NC
75504,1.5047592611722924,-2.7382640432367866,4,CA
75506,-15.442219036210206,1.779061959589292,7,CA
75508,8.960385549153479,-5.615990537563003,6,NC
75515,-4.982366547435552,-2.142453786583914,7,CA
75532,-1.7090551583443452,-2.2737682806259722,6,CA
75557,5.375402407503427,-4.624718738395445,6,NC
75558,10.397724506207345,14.820924035061312,2,NM
75559,-5.141846009900175,0.5598948885023748,6,CA
75560,-6.308566547864263,0.9479798256674542,1,NM
75563,-3.4907229272020537,-2.0973611113494535,5,CA
75565,7.591710992117113,-6.188668464683856,0,CA
75569,3.0597145038099898,-4.92061891651272,7,CA
75570,-13.213032497918213,3.273964448170809,1,CA
75581,6.773684236903551,-4.9206494823432205,4,CA
75585,-8.915592561757276,0.2185542604521962,6,CA
75598,-2.027660574450743,-2.3123490056054603,0,NV
75600,4.764282472048877,-5.720851319729917,4,CA
75608,-0.15848517363941222,7.848098394048149,6,CA
75610,-6.577068179538016,-1.5069951523223988,4,AR
75611,-2.631157196030423,2.0705188470598106,3,NC
75627,1.7208268185924682,-3.064211976897554,4,NC
75630,1.5478993724158363,-2.9058847883466385,5,NV
75633,-3.3911356273608546,-2.9070081729569353,7,CA
75634,0.5068274962015537,-3.8382603160715485,4,CA
75639,-6.737293227001807,0.20481035984279897,1,CA
75642,6.951483015345712,-6.640522595769276,6,CA
75643,4.629895827904466,8.188786154248774,2,CA
75645,-4.598584229850558,-0.18785007664110012,1,NC
75652,-0.493798869846764,-1.7680760997922547,1,CA
75656,-0.1607524189664796,-2.3137909096886142,0,AR
75665,-3.1079207053157547,2.3529812698672425,3,CA
75670,5.271025152473672,-1.3000172524598228,0,NV
75672,0.12953102899238653,-4.376029373737431,7,NC
75673,-3.80427112700956,3.088010245412667,7,NC
75679,5.324094285781344,5.41067732997688,2,CA
75682,-6.749739244112152,1.1278690100985314,6,CA
75683,2.553017967695288,8.254865233763685,2,CA
75704,-5.629866941625243,4.8864112899198275,7,CA
75727,4.039248451499533,7.698600531878762,2,CA
75730,8.188218008553134,6.137746774935729,2,CA
75731,-1.8748895455181211,-1.7154719049882663,5,CA
75742,2.2768429264629226,-2.662812676716379,1,CA
75743,-2.332069225051651,-1.8281344624009486,1,CA
75746,7.529821999860996,12.067100252365869,2,CA
75749,-4.712844341463851,-1.4834223517997496,4,CA
75757,7.728643652556049,10.801169993927806,2,NC
75761,-0.6154505389524753,-3.1539108055209697,0,CA
75770,-4.411462100462004,0.1076773879369156,1,NV
75772,-1.210579963738951,14.275407768186035,2,NV
75781,7.8753393564960605,-6.223967660016699,0,CA
75783,5.712498705324297,-4.3013090492727235,4,AR
75793,6.34309621877624,-4.797398327999853,4,CA
75794,7.477399699181409,-5.439784194355908,5,CA
75795,-0.024844239822807018,-2.1273585703258675,1,NC
75796,-11.282452263828683,0.7985019496076149,7,CA
75798,0.49464450915442076,-1.9683174444964924,4,NV
75806,4.316179265794555,-4.390960969287388,4,CA
75809,-7.247826160196913,1.7213938474988502,1,CA
75818,-8.47648380794818,3.3188471516772093,1,NM
75832,1.781587362487042,-3.8749585206984745,6,CA
75837,12.476185221328109,-7.149446875057616,4,NC
75848,-5.176068442993806,-2.3584625139207738,7,NC
75854,0.5053075717245556,-3.0743537399433416,1,NV
75860,-5.8511314858220365,-1.4940334747647295,6,CA
75867,5.916418691184769,-4.7465956099200195,6,NV
75874,4.486816337577534,-4.993399717241372,0,CA
75879,-1.930293045328565,-2.711356375701628,4,NC
75881,3.8342239494407133,-3.127397517509943,1,CA
75882,-0.5955645709968004,-2.8741835214763913,6,CA
75883,-4.1395623996716475,-0.17166539797728925,1,CA
75884,6.361482441683368,-4.792736912066372,5,CA
75885,-2.1648553438797267,-2.9839580013017892,7,NC
75891,5.427177665995658,6.286274582109618,3,CA
75893,-7.221278759481987,1.8999400991614084,6,NC
75898,-0.5150423452188969,-3.6885781765862617,7,NC
75912,4.101763267669865,9.735428753832583,2,CA
75916,8.587910019485749,-6.187246107741745,4,CA
75919,-8.47772030059208,1.5843186681088564,1,CA
75929,-1.962515315087392,-3.6142019600488853,7,CA
75934,1.0996161362776526,-3.3817926366063795,0,NC
75962,-7.764199360129765,-0.5191223035254837,1,NV
75968,2.5907002132714085,-3.107918276912989,1,CA
75984,0.21374925475292847,-3.5386797247368467,4,CA
75985,5.032789569490359,-4.8689167848691195,4,CA
75995,1.572309524074623,-4.0242020084654655,7,CA
75996,4.948003244864611,-5.253236525191412,0,CA
76012,-4.199546155057246,-1.3006724777295815,7,CA
76019,-0.14719835028011663,-1.6892663176450282,4,CA
76031,-1.16652879962632,-1.6151190554788775,5,CA
76057,0.6574115935615683,-1.8187343222539232,1,CA
76067,5.116618212498979,-4.507235320056351,6,CA
76072,-16.39895285142419,3.3988513997819263,5,CA
76080,-0.8537064438535614,-2.952879309350598,6,CA
76086,-3.6106122144509043,-1.740255459645519,7,NV
76094,4.547276019637513,3.5473943255335074,3,NM
76096,4.5231763801097795,7.343962274820058,2,CA
76097,4.293421499047356,-3.771614228788563,1,CA
76098,-6.664160302717729,-1.2715090975612953,7,CA
76108,0.9915594232352806,-3.9497490790339502,4,CA
76128,-4.215223794467762,-0.050315658466796004,4,AR
76156,-2.464174014102961,-2.0701294276094178,4,NC
76160,-9.909467081482623,2.2313122812841057,6,CA
76161,7.755809953067632,-1.4789045772233138,3,AR
76163,-9.417788245037594,0.1211751110835132,7,CA
76167,-6.2535881454233,0.05876340571169229,1,NC
76168,2.6291580927532445,-2.4543110656676492,1,CA
76170,-1.976479837968709,-3.0143169703498316,0,CA
76187,3.727411781538883,-5.069323330643885,7,NV
76194,-0.3641505817853444,-2.1255968289929803,1,NM
76208,1.0704099010056978,1.1445668210894266,4,CA
76213,-6.456055356449989,0.3887148113186965,1,NC
76221,-10.788899699185222,1.4644173863685166,4,NC
76228,-7.138776332435042,-0.6161584689500008,5,CA
76236,-10.649034723798865,2.4959117887407545,4,CA
76245,-7.7571424670096984,0.22346949099085947,6,CA
76246,7.374950408014206,-5.241602144611639,4,CA
76252,-4.893113807593075,-0.5725779665970304,1,AR
76255,17.734239163204766,13.417185446147524,2,CA
76270,-2.9435465491866504,8.16726941928559,1,CA
76271,4.803974863469052,-4.26900746074227,5,CA
76280,11.533108735351655,-7.2876358343796666,4,CA
76283,4.737151868841994,-3.8838059792490283,6,CA
76284,-8.984125333281964,7.710743265808123,7,CA
76286,-9.24810583540541,1.6399552550105374,1,NC
76290,6.8495246255900595,-5.7060338197827045,5,NM
76299,4.811447859395776,-4.696027217881524,6,CA
76300,3.3088272274413884,-4.358344864495028,6,CA
76309,9.064617353652457,4.364065004661729,3,NC
76311,6.4075462874661016,-5.61153991126602,4,NV
76314,4.211517351274328,-4.394802562949867,7,CA
76319,-0.42628469977235506,-2.331019344252247,1,CA
76324,5.6536748864670265,-5.891889988749411,4,NC
76328,4.2885033290368755,-5.618827855290521,7,CA
76335,-10.38713527422845,0.40332358668090257,7,NM
76338,6.446576885706978,0.30360538942647586,3,CA
76342,-2.523753740454965,-1.8867859557010898,4,CA
76349,0.5011010016371453,-3.378013582507424,4,CA
76359,1.679158077370835,10.44015857659648,2,CA
76367,-3.8385512567204194,-2.561300761825024,7,NV
76370,5.74762916961986,-5.235593385583306,4,CA
76387,14.286605403743417,17.215353461846696,2,AR
76397,-2.17830309642118,-2.8524754890135697,4,NC
76422,-6.028408789876006,0.5909161735323718,1,CA
76427,5.605258006563939,-4.750568734841207,5,NC
76429,-8.743488068438719,-1.3649786878431533,7,CA
76432,-4.347409947028335,1.7970780870791454,4,CA
76438,-3.037721173947136,-2.2727572534415557,7,AR
76459,-7.2170878688383615,4.724846530907124,1,CA
76468,-0.8859503167721808,8.087411549958295,2,CA
76471,-8.998909939628835,-0.918658642134892,7,CA
76472,7.635410293139106,-6.39758579199603,5,CA
76496,3.5571397672756704,9.843379710526529,2,NC
76498,8.50846730687489,13.308754665093677,2,NM
76502,-0.31820088834768767,-0.7258134246851804,1,CA
76508,-2.9122515839033647,7.528193047660399,5,CA
76523,1.6124111006420547,-2.938352706331839,5,CA
76526,-6.5903820942664275,-0.8891019542522547,7,NC
76528,0.33061882135198606,-4.2393805521146,7,CA
76531,-1.7171850887461908,-3.628444300175999,7,CA
76535,-2.5811982047886457,-2.261645457110015,4,NV
76541,-1.950888354136559,3.8010133167724187,3,CA
76556,0.9344309862634735,-4.14655241185685,4,CA
76558,-5.767821068688518,0.6622980603785792,1,CA
76575,-8.773478514373178,-0.6426597905372399,7,NV
76576,3.079178290256279,-4.579745247463813,7,NC
76580,-4.917450026411825,-1.1744079670277794,4,CA
76595,-5.730352351266056,1.7469998820810695,1,CA
76608,7.4474363730048925,-6.017729876570045,4,CA
76615,-4.703473625119858,2.2394661923009918,4,NC
76617,0.6666355920986501,-2.9507848088077124,6,CA
76640,-3.016502411326217,-1.215459382079042,1,NM
76650,-1.98931525981158,-0.38160895096915837,6,NC
76651,-1.399720841238779,-1.4384145573759148,6,NC
76652,-10.057032995685582,3.800262061044,1,NC
76653,-1.9654336061745903,-1.2853310415231212,6,NC
76663,3.101208247460117,-2.630799991970085,5,CA
76665,-4.615512525144663,-0.7518020497652372,1,AR
76669,-6.1222284341677575,6.175463607972403,5,NC
76673,-7.783537572210202,-0.7059548213091268,7,CA
76674,-11.11889397954173,1.9503938981200872,6,CA
76684,4.646918782128039,-1.2927764806936208,3,CA
76690,-8.427033716379901,0.9677545384485162,1,CA
76691,7.527055689692143,-6.2340064592323365,4,NV
76703,2.7248249776023608,-3.8077918456468365,4,CA
76707,4.019413666919882,-4.063351672696207,4,CA
76716,-6.020157564833021,12.40160905744716,2,CA
76717,0.23252946263861488,-3.0542439232681065,4,NC
76720,-1.4503118154655228,-2.315041964058058,1,NC
76721,-4.452642208962749,-1.1935473100010967,5,NC
76725,5.5980349530862545,12.011975044078465,2,CA
76726,12.179997787435934,14.215852101450547,2,NC
76728,11.719218007382885,13.83724171725986,2,NC
76740,-7.0534090394125455,5.486448192286986,1,NC
76747,5.942649042593449,11.930463519241036,2,NC
76748,-7.865893466005229,1.42131400548437,5,CA
76770,-2.0721896021098996,-2.583805514187136,4,CA
76780,-8.138465060827931,0.4203206958079496,1,CA
76782,3.85233323859626,10.358827291634777,2,NC
76783,-7.583888227921562,-0.4528267094354907,4,NC
76786,11.443654602733044,-6.657779882318097,4,CA
76795,7.143402300616681,-6.38194784572045,7,CA
76798,-2.5769242602881315,-2.2518167057401293,4,NC
76800,-7.740119716632529,-0.11156297740997112,6,CA
76801,-7.896578373890612,0.8991107040150228,1,NC
76806,7.837860410532262,12.112483137415804,2,CA
76815,3.310684127133645,-3.2876665816060275,4,CA
76816,3.2102780025853415,-4.118654360322369,4,CA
76819,-3.898074545498294,-2.2565314437812334,4,NV
76824,8.849440723287024,1.6748902202467024,3,NC
76832,7.699983774033345,12.739160174219025,2,AR
76834,-2.90549870273671,-2.43592582453344,4,NC
76848,-1.9681032539668049,8.440767940947845,2,CA
76853,6.0954273182860375,-4.94697928472727,6,NM
76861,-0.701285449940804,-2.798661129649114,6,NC
76862,1.2067183100373056,-2.8714901079357578,5,CA
76863,3.8156999710743515,13.708117647618625,2,NC
76870,7.199099978150753,-3.97313859391886,1,CA
76877,-3.1017807377299795,-3.1205047584442918,7,NV
76880,2.512937808813551,-3.530192467776633,4,NC
76885,10.468229406452833,15.797131399828615,2,CA
76886,-9.388125441177474,2.44609502493941,1,CA
76889,1.6066729330720457,-5.393218778599121,7,AR
76910,-2.190630664868183,1.8733998555080305,3,CA
76926,-6.991447647124286,-2.553429739690597,7,CA
76929,0.6039557936789549,3.86951699838682,6,NC
76931,9.733398979389253,-6.363369618967639,4,CA
76932,3.905657613943719,-3.84114697028392,4,CA
76950,-6.897530939856165,0.44447787358709,1,AR
76954,-3.264689954587033,-0.6264878810784658,1,CA
76968,8.42347249474802,-6.007709998072072,4,CA
76981,-7.359797240233909,0.7405597019601261,6,NC
76984,3.6571749905417645,7.481668979160462,2,CA
76985,-15.172528788938939,2.7840383266542883,5,CA
76999,0.5819233125805401,12.171151510422083,2,CA
77001,-1.4887412408863572,-0.6737655843066394,7,CA
77009,1.3337217273409572,-1.8012698352879446,4,CA
77017,0.4228400817784531,-2.175393002211838,1,NM
77021,0.5494948077585318,-2.2166302773284445,6,NC
77027,7.734319549025348,-5.808291926381485,6,CA
77035,13.67266389738402,12.805900740490035,2,CA
77037,-3.667131969349531,-0.9895908509901051,1,CA
77041,-3.6769915227632115,-1.2282696008653924,6,CA
77055,-1.5078845395727172,10.897390152171088,2,CA
77059,-10.440656812710236,2.467308387177823,1,CA
77060,-6.633492512666994,-0.3122238321292879,5,AR
77063,4.2263035467716366,-3.9891964670002,6,NC
77064,9.647684746767283,-6.119131485968895,4,CA
77067,-4.6694800753066215,-0.9884643473531987,7,CA
77073,1.7455485865243097,-3.054591434669769,1,CA
77083,-7.701216701055889,-0.5056482174385193,7,CA
77085,-6.43542867680554,0.43231906416588456,1,NV
77089,-7.555128073848879,0.03454341179270216,7,NC
77091,-4.493937812823568,0.1570064577480465,1,CA
77092,6.055602111452464,12.600616463016255,2,CA
77094,-10.870995175847828,1.2496644530780534,1,NC
77121,0.3619676119389941,-2.3559234431295994,1,CA
77125,-1.3578230507791698,1.7072720974686155,6,NC
77134,-4.687951656006923,-0.6198402559249095,1,CA
77135,1.3330940283595143,-3.4104899671838176,4,CA
77136,-0.09131924061229861,-0.8931733764247775,4,NV
77144,4.20021173751893,-3.8807300152214377,1,CA
77160,3.2814819988721453,14.53510118209547,2,NC
77166,5.745636322736228,-6.059835981566461,4,CA
77183,-6.3982712197520115,-0.11220673893816105,1,CA
77188,-6.334462275946885,1.3364350016181132,1,CA
77196,4.983525751966889,-5.823267935325886,4,CA
77206,1.706724689365824,-3.2268385709213465,5,CA
77211,0.8663809782684024,14.94570076578944,2,NC
77216,8.022417696903712,-5.607494263069887,4,NC
77218,-7.612829597469185,0.3804005256438294,0,CA
77222,-11.686859137376706,2.1940043130187306,1,CA
77226,4.024094719778167,-4.436917946864604,4,CA
77231,-0.556704241298594,-3.506250265103075,4,CA
77232,2.194845023570919,-4.420433672902979,7,CA
77233,6.178599378473418,-2.4081206127707246,3,NV
77244,0.5833593092865185,-1.220267797820528,0,NC
77245,-2.566366945474105,-1.8889521527622577,1,NC
77248,9.294619845597175,-5.298865312429615,1,CA
77249,11.890546079932399,18.65902494201312,2,CA
77266,10.777993753259361,17.359662634254406,2,NC
77271,0.40829995229280175,-4.113571652673281,7,NV
77273,-10.00607000474102,0.053213677669601896,7,NC
77276,-8.900219614300386,-0.955207508753061,0,CA
77304,-7.1970672917792795,-1.437765647790363,7,CA
77314,0.44625500816104796,-1.551224803226379,6,CA
77315,-3.734706815286122,-2.9279187185960414,7,NV
77318,-9.333997610053624,0.5628264379982014,7,CA
77327,-0.7276430695081691,2.327766307942795,5,CA
77335,-4.200221362177361,1.2377571216992818,6,CA
77338,4.0079603299254005,11.88337174701287,2,CA
77344,5.027689069257268,-5.724697080587841,4,CA
77360,-11.553120572826906,2.111261608656448,1,CA
77362,1.4039823419356692,-3.013965423017181,4,CA
77366,3.63379612908837,-5.658514938094188,7,NC
77424,-4.00546024987283,-1.3619227351867094,7,CA
77427,-5.604324311852847,-0.19407125388997828,1,NC
77429,3.324246767759748,-1.0026346925701046,6,NC
77437,-2.9247889505534137,1.7095016412916675,1,CA
77441,4.67828788643605,-0.8459887009831998,5,CA
77456,-4.290441467032658,7.466580599291259,1,CA
77460,6.97153408409491,-5.475881905013016,4,CA
77469,-1.8971391954471506,-2.5783008544265336,4,CA
77483,-0.5603086828836301,-1.3524098968666174,6,AR
77490,-1.6078727016152352,-1.9590557181332529,1,AR
77493,5.854584685241688,-5.147866153487938,0,NC
77494,6.170966566839196,-2.5242591670706656,0,CA
77498,-3.9217294591409493,3.9075692807036497,3,NC
77500,-0.28433844234313976,-1.0571021998545969,6,CA
77505,17.440123092610666,3.4927615605664823,3,CA
77519,-6.13415444366688,-2.35172181852979,7,CA
77520,7.500782029043288,-6.08882274618302,4,CA
77525,3.994593356480503,-0.7082170388242912,3,CA
77543,-5.204874359611192,0.6371715556327077,1,CA
77546,-9.962896181756875,1.940758905076994,1,NC
77550,14.64140522213147,10.302877736870197,2,CA
77555,3.642122532075775,-3.653486585826055,6,NC
77558,3.0928173520663456,-4.44716610212804,4,NV
77559,-0.9645348935361356,-3.5701711268973186,4,CA
77592,-0.674422997140055,-1.4948647869758342,1,CA
77594,3.2287803670046165,-3.7098233467003174,4,CA
77595,-6.881279355607875,0.060134566766033605,1,CA
77598,-12.703481413153465,2.9423845778981046,1,NV
77599,11.783152206396393,-7.316471900601444,4,NM
77600,9.573730481042412,10.272834678515705,2,CA
77624,2.058795348641985,-3.996861239954287,4,CA
77625,-10.463610107231395,0.6309356578883923,0,CA
77626,-3.9019775972389303,-1.8856526205971675,7,NC
77634,20.88393260620444,16.903574043476656,2,NC
77636,8.117492361847129,-5.118376783926102,1,NC
77642,11.39233055242218,14.63853899284735,2,CA
77651,-3.985384064460507,-2.2532056394625335,7,CA
77655,-2.5308299348311665,-0.1490427173329214,6,CA
77658,0.6527001207676706,-1.3850916000537388,0,CA
77676,3.881673378196037,2.8317626163245144,3,CA
77678,-6.961100784207878,2.5011977948666457,1,CA
77679,-0.5307679836189747,-2.4600016226928503,0,NC
77684,-5.104580899296005,-0.561238242817897,4,NM
77706,-9.218612803328805,-0.124962105538268,7,NV
77712,9.931844855599373,-6.24678655677321,4,NV
77713,9.409430211987422,12.752412521472001,2,CA
77724,-1.8520952714775143,11.17814477602316,2,AR
77728,13.615656136856856,-6.566237349656344,3,CA
77736,11.478744063977649,11.16075944636387,2,CA
77738,-2.8140953904622252,-1.2937841061191973,1,CA
77748,10.907484534806958,15.48890153261235,2,CA
77764,4.848875755888057,-2.6538354959655686,1,NV
77770,2.658643598352643,-2.972675909360562,4,CA
77772,-7.073103319039326,0.9046380340418901,1,NC
77784,-0.3374444539333945,-2.750362188985484,0,CA
77798,-3.352726315728217,-0.7835295871237905,6,NC
77811,2.420554498586698,-4.965346380584088,6,CA
77812,-8.283196209943025,2.6168765440097994,7,CA
77816,-4.238349309423567,-1.512309141677515,7,CA
77823,11.09425542201792,16.88322098611266,2,CA
77832,-1.5537796559653227,-3.5119669408643253,7,NC
77843,11.112297076028549,8.773165227511925,2,NC
77849,-5.979986008521895,-0.023234300800018728,1,CA
77851,-3.957247521053136,-2.897176029468358,7,CA
77854,12.755768914750533,13.829957110566623,2,CA
77892,2.309942037218031,-2.637200056804593,6,CA
77894,-0.14053587740612755,-3.2750560632275225,7,CA
77903,4.785010413278924,-5.404634728642848,5,CA
77907,-2.1051407669819455,-1.4937286844650026,1,NV
77916,-6.642735306516736,1.1049765442189863,1,NC
77927,-0.44643314845867493,-3.1404572109931252,4,NC
77928,-2.1821201450094523,-0.8707192952793581,1,CA
77931,-1.0946068603869423,-3.84404105628523,7,CA
77938,9.45935656695808,10.670817035607042,2,CA
77939,7.507775671197898,10.000678819880909,2,CA
77948,4.160856900212767,-6.403171820096468,7,NC
77949,-3.156212852961985,-1.1800050165700264,5,CA
77951,-2.2716009464894364,-2.6572794659680237,7,NC
77965,-0.15996531676809422,-1.7470774133177212,6,CA
77986,0.8282799965208868,-1.860208024999135,1,CA
77997,6.0639595597864,8.977936260913022,2,CA
78003,8.251292441690886,-6.327538653930373,4,CA
78004,3.6485284613325426,-5.83297258561615,4,NC
78010,-1.8554665384339526,-2.221929809694506,7,NC
78011,-6.974594026566123,2.12186309956831,1,NC
78012,-6.665374455256474,-1.027063199334518,6,NC
78016,10.651842336617838,-6.523430857433782,6,CA
78018,1.9534905235655893,-3.547586047490701,4,CA
78029,-2.4018277677091624,-1.3113269227360624,4,CA
78031,-1.2697934801698814,-1.320036656148918,1,CA
78036,2.4242439697909552,13.234127234665081,2,CA
78039,-8.8036289530885,0.673103068746034,5,CA
78045,-1.8903995558422892,-1.4870589435804094,4,CA
78047,-4.940395093532621,5.841933275361463,6,CA
78054,2.60578729036971,0.3770201650374132,3,CA
78062,-1.4626581881594616,-3.292669778286438,7,CA
78070,-6.234895274085612,-0.7997927858505985,0,CA
78080,-2.164348911114807,4.733983800189175,3,NC
78083,-7.012144478932794,1.7932967849722674,1,CA
78094,-4.589358749930351,-1.2453118258284364,7,CA
78096,-7.928241940902953,1.9603552312676247,7,CA
78101,1.0401735217060082,7.291682234754088,2,CA
78108,7.385916364427237,-4.941699364324556,4,NM
78109,2.5348021220009533,-1.9221603614903433,1,NM
78110,-4.874923695965184,-1.1041187974770972,7,CA
78111,0.04618204851162792,-1.779102164249985,1,NM
78112,-10.834394750921572,2.4010750067794104,1,CA
78113,6.357414622927342,14.569932424396908,2,NM
78118,-6.207359988796144,0.3773692209034822,7,NM
78136,6.454796723049078,-5.344033145026326,4,CA
78150,4.566794421080814,-5.416548613120248,6,CA
78158,-10.756050915906554,1.9148233181248304,4,NC
78163,-5.273150017311144,-0.9206834218155721,0,NC
78164,6.575575815689043,-5.59012807131609,4,CA
78173,-0.07410279174622357,-2.4746788347651867,6,NC
78209,-6.039064130164649,1.1550510944179864,1,CA
78210,2.174831638596712,-4.023353535969142,0,CA
78220,7.862446970118989,11.30556342705273,2,NC
78221,-12.203227721955868,3.068455582540512,1,NC
78222,-1.3953126372978157,-0.5249700825485876,1,NC
78235,8.543329218006248,-7.663372548485168,7,CA
78241,-1.8018969588183842,-2.2223308412012974,4,CA
78246,17.18961176945389,18.344858671001603,2,CA
78259,-13.06146021012966,2.1090816715941294,6,CA
78262,-7.939879882676065,0.5025208346854739,1,NC
78267,-9.704815962559604,2.176862109937395,1,CA
78281,-3.474597975237213,-2.8248880363749085,4,CA
78284,5.01423620160074,-4.658687866641234,5,NM
78285,-1.0706451528548442,4.753282836467088,4,CA
78286,-6.658266791094588,-0.015234628472347786,1,NM
78287,0.23898308308905758,-4.414575508542123,7,NV
78298,-0.10466202534047533,-1.7646118308842746,1,NC
78302,-2.848705266011641,-1.5415372994114693,7,CA
78303,14.589493032311276,-8.421650742297237,0,CA
78305,10.989976927054178,-7.497139575711348,4,CA
78306,-3.0015153794007223,-0.765791431039089,1,AR
78308,11.052845913832902,-7.4159499519097345,4,CA
78323,10.675217315108114,12.661350118068375,2,CA
78329,0.28879980039038894,-2.443977925671547,4,CA
78331,-14.25200630503663,3.509259625214148,1,NV
78332,1.0671001582923918,-4.416053789364748,7,AR
78347,3.713911998163287,-4.597508703533712,4,NC
78362,-6.718461758534506,-1.251365589547692,4,CA
78366,-4.574331444091325,-0.6334614703129559,4,NC
78372,6.185763719358855,-6.158089547183317,4,CA
78378,1.7788128463810398,-2.4398432586303573,6,NC
78380,-8.68640346429999,3.797425436975433,1,NC
78381,-4.471876131553478,7.7826758004055145,7,CA
78385,-1.2872371094469774,-1.9657746988871219,0,CA
78386,1.6489293496492128,-2.23736421171181,1,CA
78399,6.531156808013447,-5.464213346163139,4,CA
78400,-3.652136775987112,-0.17206624190745934,7,NV
78402,12.292537335023592,-7.448898631305042,4,CA
78413,2.915194371174649,-4.576002754387541,4,CA
78432,-10.457301384788178,-0.4130183408516111,7,CA
78435,-7.625671365838493,-1.5361111055119523,7,CA
78439,-7.733691423578614,1.9855812113550353,1,NC
78440,-12.884631849027485,2.1019317973540494,1,NC
78447,-12.439353285282323,2.2624923449087424,1,AR
78458,-5.263141699236182,-1.2725675067641051,5,CA
78462,5.2702373856262055,-4.777631055351293,6,CA
78480,-7.7147517375144705,0.026711047932836046,1,NM
78483,3.579155335968632,0.9474897999983934,3,CA
78497,-3.667467190576946,-1.2580413778550545,5,CA
78500,-3.758984764063624,4.295589914768089,1,CA
78503,-2.082521642748783,-1.7150929268888881,0,NC
78538,5.7466716679774885,-5.3222274366579825,4,CA
78541,16.13604056787092,11.130790387509728,2,CA
78548,-4.429908619612419,-0.2849523040093338,1,CA
78559,-6.349942919754715,0.7435096520122978,1,CA
78575,-2.4219143262461453,-1.1491502314032855,6,CA
78585,-8.624233115869231,1.3800985216784836,1,AR
78586,-6.2635494016111855,-0.20453644638099153,4,NC
78594,-7.38353757671578,1.1873664895339602,1,NC
78599,-0.7045734565444552,-1.257965266427295,1,CA
78607,4.886994230608753,-4.721193583784318,4,CA
78608,3.7145391270797354,-3.7163846100879363,4,CA
78610,-1.5238034009772123,-0.8820969958562855,1,NC
78615,-4.363259711078863,-0.11992453141533903,6,NC
78626,6.4022006044575575,4.555584166399184,2,NM
78632,-15.915052428993539,1.841949529878327,7,NC
78656,1.6823713674297676,1.2069116067089785,1,NM
78679,3.727728596705437,-3.9879777938190233,4,CA
78680,-4.3230100014027935,0.48925444668356954,1,CA
78694,17.398353572851306,16.7831541683486,2,NC
78701,-5.97333946553977,2.580693892769052,7,AR
78704,10.59828291793236,-1.1053408077628533,3,CA
78708,-1.4562040460129175,5.999118028971525,7,AR
78717,4.886567259648978,9.286755690787869,2,CA
78719,0.7657629114746329,-2.8559994656691163,5,CA
78730,-1.360865910833087,-3.02587067139927,7,NV
78731,-1.4326293420474572,4.960539049271368,3,NC
78733,-9.903829812942519,0.6058975175793836,6,NC
78768,-4.7416461877720195,0.20345211631686388,1,CA
78769,6.796533127934354,-6.56622040172506,7,NM
